bug_type,category,priority,message,class,source_path,start_line,end_line
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01078,org/owasp/benchmark/testcode/BenchmarkTest01078.java,28,106
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01078,org/owasp/benchmark/testcode/BenchmarkTest01078.java,28,106
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01078,org/owasp/benchmark/testcode/BenchmarkTest01078.java,28,106
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01078,org/owasp/benchmark/testcode/BenchmarkTest01078.java,28,106
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01079,org/owasp/benchmark/testcode/BenchmarkTest01079.java,28,106
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01079,org/owasp/benchmark/testcode/BenchmarkTest01079.java,28,106
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01079,org/owasp/benchmark/testcode/BenchmarkTest01079.java,28,106
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01079,org/owasp/benchmark/testcode/BenchmarkTest01079.java,28,106
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01079,org/owasp/benchmark/testcode/BenchmarkTest01079.java,28,106
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01079,org/owasp/benchmark/testcode/BenchmarkTest01079.java,28,106
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01079,org/owasp/benchmark/testcode/BenchmarkTest01079.java,28,106
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01080,org/owasp/benchmark/testcode/BenchmarkTest01080.java,28,61
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01080,org/owasp/benchmark/testcode/BenchmarkTest01080.java,28,61
TRUST_BOUNDARY_VIOLATION,SECURITY,2,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest01080,org/owasp/benchmark/testcode/BenchmarkTest01080.java,28,61
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01081,org/owasp/benchmark/testcode/BenchmarkTest01081.java,28,61
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01081,org/owasp/benchmark/testcode/BenchmarkTest01081.java,28,61
TRUST_BOUNDARY_VIOLATION,SECURITY,2,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest01081,org/owasp/benchmark/testcode/BenchmarkTest01081.java,28,61
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01082,org/owasp/benchmark/testcode/BenchmarkTest01082.java,28,61
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01082,org/owasp/benchmark/testcode/BenchmarkTest01082.java,28,61
TRUST_BOUNDARY_VIOLATION,SECURITY,2,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest01082,org/owasp/benchmark/testcode/BenchmarkTest01082.java,28,61
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01083,org/owasp/benchmark/testcode/BenchmarkTest01083.java,28,72
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01083,org/owasp/benchmark/testcode/BenchmarkTest01083.java,28,72
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Connection.prepareStatement(Ljava/lang/String;II)Ljava/sql/PreparedStatement; can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01083,org/owasp/benchmark/testcode/BenchmarkTest01083.java,28,72
SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,SECURITY,1,"A prepared statement is generated from a nonconstant String in org.owasp.benchmark.testcode.BenchmarkTest01083.doPost(HttpServletRequest, HttpServletResponse)",org.owasp.benchmark.testcode.BenchmarkTest01083,org/owasp/benchmark/testcode/BenchmarkTest01083.java,28,72
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01084,org/owasp/benchmark/testcode/BenchmarkTest01084.java,28,69
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01084,org/owasp/benchmark/testcode/BenchmarkTest01084.java,28,69
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Connection.prepareStatement(Ljava/lang/String;[Ljava/lang/String;)Ljava/sql/PreparedStatement; can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01084,org/owasp/benchmark/testcode/BenchmarkTest01084.java,28,69
SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,SECURITY,1,"A prepared statement is generated from a nonconstant String in org.owasp.benchmark.testcode.BenchmarkTest01084.doPost(HttpServletRequest, HttpServletResponse)",org.owasp.benchmark.testcode.BenchmarkTest01084,org/owasp/benchmark/testcode/BenchmarkTest01084.java,28,69
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01085,org/owasp/benchmark/testcode/BenchmarkTest01085.java,28,69
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01085,org/owasp/benchmark/testcode/BenchmarkTest01085.java,28,69
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.execute(Ljava/lang/String;)V can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest01085,org/owasp/benchmark/testcode/BenchmarkTest01085.java,28,69
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01086,org/owasp/benchmark/testcode/BenchmarkTest01086.java,28,69
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01086,org/owasp/benchmark/testcode/BenchmarkTest01086.java,28,69
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.execute(Ljava/lang/String;)V can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest01086,org/owasp/benchmark/testcode/BenchmarkTest01086.java,28,69
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01087,org/owasp/benchmark/testcode/BenchmarkTest01087.java,28,72
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01087,org/owasp/benchmark/testcode/BenchmarkTest01087.java,28,72
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.queryForObject(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object; can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest01087,org/owasp/benchmark/testcode/BenchmarkTest01087.java,28,72
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01088,org/owasp/benchmark/testcode/BenchmarkTest01088.java,28,71
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01088,org/owasp/benchmark/testcode/BenchmarkTest01088.java,28,71
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.queryForObject(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object; can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest01088,org/owasp/benchmark/testcode/BenchmarkTest01088.java,28,71
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01089,org/owasp/benchmark/testcode/BenchmarkTest01089.java,28,75
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01089,org/owasp/benchmark/testcode/BenchmarkTest01089.java,28,75
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.queryForObject(Ljava/lang/String;[Ljava/lang/Object;Ljava/lang/Class;)Ljava/lang/Object; can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest01089,org/owasp/benchmark/testcode/BenchmarkTest01089.java,28,75
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01090,org/owasp/benchmark/testcode/BenchmarkTest01090.java,28,67
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01090,org/owasp/benchmark/testcode/BenchmarkTest01090.java,28,67
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.addBatch(Ljava/lang/String;)V can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01090,org/owasp/benchmark/testcode/BenchmarkTest01090.java,28,67
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest01090.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest01090,org/owasp/benchmark/testcode/BenchmarkTest01090.java,28,67
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01091,org/owasp/benchmark/testcode/BenchmarkTest01091.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01091,org/owasp/benchmark/testcode/BenchmarkTest01091.java,28,66
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.execute(Ljava/lang/String;)Z can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01091,org/owasp/benchmark/testcode/BenchmarkTest01091.java,28,66
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest01091.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest01091,org/owasp/benchmark/testcode/BenchmarkTest01091.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01092,org/owasp/benchmark/testcode/BenchmarkTest01092.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01092,org/owasp/benchmark/testcode/BenchmarkTest01092.java,28,66
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.execute(Ljava/lang/String;)Z can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01092,org/owasp/benchmark/testcode/BenchmarkTest01092.java,28,66
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest01092.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest01092,org/owasp/benchmark/testcode/BenchmarkTest01092.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01093,org/owasp/benchmark/testcode/BenchmarkTest01093.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01093,org/owasp/benchmark/testcode/BenchmarkTest01093.java,28,66
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.execute(Ljava/lang/String;[I)Z can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01093,org/owasp/benchmark/testcode/BenchmarkTest01093.java,28,66
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest01093.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest01093,org/owasp/benchmark/testcode/BenchmarkTest01093.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01094,org/owasp/benchmark/testcode/BenchmarkTest01094.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01094,org/owasp/benchmark/testcode/BenchmarkTest01094.java,28,66
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.execute(Ljava/lang/String;[Ljava/lang/String;)Z can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01094,org/owasp/benchmark/testcode/BenchmarkTest01094.java,28,66
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest01094.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest01094,org/owasp/benchmark/testcode/BenchmarkTest01094.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01095,org/owasp/benchmark/testcode/BenchmarkTest01095.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01095,org/owasp/benchmark/testcode/BenchmarkTest01095.java,28,66
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.execute(Ljava/lang/String;[Ljava/lang/String;)Z can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01095,org/owasp/benchmark/testcode/BenchmarkTest01095.java,28,66
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest01095.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest01095,org/owasp/benchmark/testcode/BenchmarkTest01095.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01096,org/owasp/benchmark/testcode/BenchmarkTest01096.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01096,org/owasp/benchmark/testcode/BenchmarkTest01096.java,28,66
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.executeUpdate(Ljava/lang/String;)I can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01096,org/owasp/benchmark/testcode/BenchmarkTest01096.java,28,66
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest01096.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest01096,org/owasp/benchmark/testcode/BenchmarkTest01096.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01097,org/owasp/benchmark/testcode/BenchmarkTest01097.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01097,org/owasp/benchmark/testcode/BenchmarkTest01097.java,28,66
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.executeUpdate(Ljava/lang/String;)I can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01097,org/owasp/benchmark/testcode/BenchmarkTest01097.java,28,66
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest01097.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest01097,org/owasp/benchmark/testcode/BenchmarkTest01097.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01098,org/owasp/benchmark/testcode/BenchmarkTest01098.java,28,66
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01098,org/owasp/benchmark/testcode/BenchmarkTest01098.java,28,66
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.executeUpdate(Ljava/lang/String;[I)I can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01098,org/owasp/benchmark/testcode/BenchmarkTest01098.java,28,66
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest01098.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest01098,org/owasp/benchmark/testcode/BenchmarkTest01098.java,28,66
CIPHER_INTEGRITY,SECURITY,1,The cipher does not provide data integrity,org.owasp.benchmark.testcode.BenchmarkTest01099,org/owasp/benchmark/testcode/BenchmarkTest01099.java,28,162
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01099,org/owasp/benchmark/testcode/BenchmarkTest01099.java,28,162
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01099,org/owasp/benchmark/testcode/BenchmarkTest01099.java,28,162
STATIC_IV,SECURITY,2,The initialization vector (IV) is not properly generated,org.owasp.benchmark.testcode.BenchmarkTest01099,org/owasp/benchmark/testcode/BenchmarkTest01099.java,28,162
CIPHER_INTEGRITY,SECURITY,1,The cipher does not provide data integrity,org.owasp.benchmark.testcode.BenchmarkTest01102,org/owasp/benchmark/testcode/BenchmarkTest01102.java,28,132
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01102,org/owasp/benchmark/testcode/BenchmarkTest01102.java,28,132
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01102,org/owasp/benchmark/testcode/BenchmarkTest01102.java,28,132
PADDING_ORACLE,SECURITY,1,The cipher is susceptible to padding oracle attacks,org.owasp.benchmark.testcode.BenchmarkTest01102,org/owasp/benchmark/testcode/BenchmarkTest01102.java,28,132
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01102,org/owasp/benchmark/testcode/BenchmarkTest01102.java,28,132
STATIC_IV,SECURITY,2,The initialization vector (IV) is not properly generated,org.owasp.benchmark.testcode.BenchmarkTest01102,org/owasp/benchmark/testcode/BenchmarkTest01102.java,28,132
CIPHER_INTEGRITY,SECURITY,1,The cipher does not provide data integrity,org.owasp.benchmark.testcode.BenchmarkTest01103,org/owasp/benchmark/testcode/BenchmarkTest01103.java,28,132
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01103,org/owasp/benchmark/testcode/BenchmarkTest01103.java,28,132
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01103,org/owasp/benchmark/testcode/BenchmarkTest01103.java,28,132
PADDING_ORACLE,SECURITY,1,The cipher is susceptible to padding oracle attacks,org.owasp.benchmark.testcode.BenchmarkTest01103,org/owasp/benchmark/testcode/BenchmarkTest01103.java,28,132
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01103,org/owasp/benchmark/testcode/BenchmarkTest01103.java,28,132
STATIC_IV,SECURITY,2,The initialization vector (IV) is not properly generated,org.owasp.benchmark.testcode.BenchmarkTest01103,org/owasp/benchmark/testcode/BenchmarkTest01103.java,28,132
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01105,org/owasp/benchmark/testcode/BenchmarkTest01105.java,28,123
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01105,org/owasp/benchmark/testcode/BenchmarkTest01105.java,28,123
TDES_USAGE,SECURITY,3,DESede should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01105,org/owasp/benchmark/testcode/BenchmarkTest01105.java,28,123
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01106,org/owasp/benchmark/testcode/BenchmarkTest01106.java,28,123
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01106,org/owasp/benchmark/testcode/BenchmarkTest01106.java,28,123
TDES_USAGE,SECURITY,3,DESede should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01106,org/owasp/benchmark/testcode/BenchmarkTest01106.java,28,123
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01107,org/owasp/benchmark/testcode/BenchmarkTest01107.java,28,123
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01107,org/owasp/benchmark/testcode/BenchmarkTest01107.java,28,123
TDES_USAGE,SECURITY,3,DESede should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest01107,org/owasp/benchmark/testcode/BenchmarkTest01107.java,28,123
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01108,org/owasp/benchmark/testcode/BenchmarkTest01108.java,28,133
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01109,org/owasp/benchmark/testcode/BenchmarkTest01109.java,28,78
PATH_TRAVERSAL_IN,SECURITY,1,This API (java/io/File.<init>(Ljava/net/URI;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01110,org/owasp/benchmark/testcode/BenchmarkTest01110.java,28,98
PATH_TRAVERSAL_IN,SECURITY,1,This API (java/io/FileInputStream.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01111,org/owasp/benchmark/testcode/BenchmarkTest01111.java,28,91
PATH_TRAVERSAL_IN,SECURITY,1,This API (java/io/FileInputStream.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01112,org/owasp/benchmark/testcode/BenchmarkTest01112.java,28,91
PATH_TRAVERSAL_IN,SECURITY,1,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01113,org/owasp/benchmark/testcode/BenchmarkTest01113.java,28,88
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01114,org/owasp/benchmark/testcode/BenchmarkTest01114.java,28,88
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01115,org/owasp/benchmark/testcode/BenchmarkTest01115.java,28,88
PATH_TRAVERSAL_IN,SECURITY,1,This API (java/io/FileInputStream.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01116,org/owasp/benchmark/testcode/BenchmarkTest01116.java,28,84
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/FileInputStream.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01117,org/owasp/benchmark/testcode/BenchmarkTest01117.java,28,84
PATH_TRAVERSAL_IN,SECURITY,1,This API (java/nio/file/Paths.get(Ljava/lang/String;[Ljava/lang/String;)Ljava/nio/file/Path;) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01118,org/owasp/benchmark/testcode/BenchmarkTest01118.java,28,99
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01119,org/owasp/benchmark/testcode/BenchmarkTest01119.java,28,111
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01119,org/owasp/benchmark/testcode/BenchmarkTest01119.java,28,111
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01119,org/owasp/benchmark/testcode/BenchmarkTest01119.java,28,111
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01119,org/owasp/benchmark/testcode/BenchmarkTest01119.java,28,111
PREDICTABLE_RANDOM,SECURITY,2,This random generator (java.lang.Math.random()) is predictable,org.owasp.benchmark.testcode.BenchmarkTest01119,org/owasp/benchmark/testcode/BenchmarkTest01119.java,28,111
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01119,org/owasp/benchmark/testcode/BenchmarkTest01119.java,28,111
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01121,org/owasp/benchmark/testcode/BenchmarkTest01121.java,28,124
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01122,org/owasp/benchmark/testcode/BenchmarkTest01122.java,28,124
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest01123,org/owasp/benchmark/testcode/BenchmarkTest01123.java,28,116
WEAK_MESSAGE_DIGEST_SHA1,SECURITY,2,This API SHA1 (SHA-1) is not a recommended cryptographic hash function,org.owasp.benchmark.testcode.BenchmarkTest01123,org/owasp/benchmark/testcode/BenchmarkTest01123.java,28,116
