pluginid,alert,riskcode,riskdesc,uri,method,param,attack,evidence
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02589.html?BenchmarkTest02589=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02589?BenchmarkTest02589=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02590.html?BenchmarkTest02590=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02590?BenchmarkTest02590=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02591.html?BenchmarkTest02591=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02591?BenchmarkTest02591=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02592.html?BenchmarkTest02592=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02592?BenchmarkTest02592=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02593.html?BenchmarkTest02593=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02593?BenchmarkTest02593=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02594.html?BenchmarkTest02594=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02594?BenchmarkTest02594=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02595.html?BenchmarkTest02595=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02595?BenchmarkTest02595=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02596.html?BenchmarkTest02596=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02596?BenchmarkTest02596=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02597.html?BenchmarkTest02597=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02597?BenchmarkTest02597=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02598.html?BenchmarkTest02598=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02598?BenchmarkTest02598=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02599.html?BenchmarkTest02599=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02599?BenchmarkTest02599=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02600.html?BenchmarkTest02600=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02600?BenchmarkTest02600=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02601.html?BenchmarkTest02601=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02601?BenchmarkTest02601=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02608.html?BenchmarkTest02608=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02608?BenchmarkTest02608=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02609.html?BenchmarkTest02609=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02609?BenchmarkTest02609=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02679.html?BenchmarkTest02679=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02680.html?BenchmarkTest02680=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02681.html?BenchmarkTest02681=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02682.html?BenchmarkTest02682=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02682?BenchmarkTest02682=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02683.html?BenchmarkTest02683=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02684.html?BenchmarkTest02684=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02685.html?BenchmarkTest02685=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02686.html?BenchmarkTest02686=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02687.html?BenchmarkTest02687=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02687?BenchmarkTest02687=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02688.html?BenchmarkTest02688=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02689.html?BenchmarkTest02689=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02690.html?BenchmarkTest02690=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02691.html?BenchmarkTest02691=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02692.html?BenchmarkTest02692=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02692?BenchmarkTest02692=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02693.html?BenchmarkTest02693=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02694.html?BenchmarkTest02694=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02695.html?BenchmarkTest02695=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02696.html?BenchmarkTest02696=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02712.html?BenchmarkTest02712=SafeText,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-05/BenchmarkTest02712?BenchmarkTest02712=SafeText&password=ZAP&username=ZAP,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/xss-Index.html,GET,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00006,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00007,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00015,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00017,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00051,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00077,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00090,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00091,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00092,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00093,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00158,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00159,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00171,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00172,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00173,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00174,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00175,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
10055,CSP: script-src unsafe-inline,2,Medium (High),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00176,POST,Content-Security-Policy,,frame-ancestors 'self'; form-action 'self'; default-src 'unsafe-inline' 'unsafe-eval' 'self'; style-src 'unsafe-inline' 'self'; style-src-elem 'self' fonts.googleapis.com; font-src 'self' fonts.gstatic.com
