File,URL,Issue,Severity
BenchmarkTest01517.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01517/%5C.19ee39ded362a8b00d46e104613988b9%5C,Interesting response,informational
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=foo&BenchmarkTest01518=whatever,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=foo&BenchmarkTest01518=whatever,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=foo&BenchmarkTest01518=whatever_arachni_trainer_504bc60213a7dc3153dc11cea4d87cd0%00,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=foo&BenchmarkTest01518=_arachni_trainer_504bc60213a7dc3153dc11cea4d87cd0%00,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=foo&BenchmarkTest01518=whatever_arachni_trainer_504bc60213a7dc3153dc11cea4d87cd0,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=foo&BenchmarkTest01518=_arachni_trainer_504bc60213a7dc3153dc11cea4d87cd0,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=foo_arachni_trainer_504bc60213a7dc3153dc11cea4d87cd0%00&BenchmarkTest01518=whatever,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=_arachni_trainer_504bc60213a7dc3153dc11cea4d87cd0%00&BenchmarkTest01518=whatever,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=foo_arachni_trainer_504bc60213a7dc3153dc11cea4d87cd0&BenchmarkTest01518=whatever,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=_arachni_trainer_504bc60213a7dc3153dc11cea4d87cd0&BenchmarkTest01518=whatever,Private IP address disclosure,low
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518?foo=foo&BenchmarkTest01518=whatever,Allowed HTTP methods,informational
BenchmarkTest01518.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01518/%5C.%5C,Interesting response,informational
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=_arachni_trainer_6cbeae4abada13fbe8f75bebdfac5488,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=whatever,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=whatever,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=_arachni_trainer_6cbeae4abada13fbe8f75bebdfac5488,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=whatever,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=whatever,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=whatever_arachni_trainer_6cbeae4abada13fbe8f75bebdfac5488%00,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=_arachni_trainer_6cbeae4abada13fbe8f75bebdfac5488%00,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=whatever_arachni_trainer_6cbeae4abada13fbe8f75bebdfac5488,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=_arachni_trainer_6cbeae4abada13fbe8f75bebdfac5488,Private IP address disclosure,low
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519?BenchmarkTest01519=whatever,Allowed HTTP methods,informational
BenchmarkTest01519.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01519/%5C.6cbeae4abada13fbe8f75bebdfac5488%5C,Interesting response,informational
BenchmarkTest01520.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01520?BenchmarkTest01520=whatever,Allowed HTTP methods,informational
BenchmarkTest01520.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01520/%5C.dbe9e7ca1a516a22a6aa7f7f01fb139c%5C,Interesting response,informational
BenchmarkTest01521.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01521?BenchmarkTest01521=whatever,Allowed HTTP methods,informational
BenchmarkTest01521.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01521?BenchmarkTest01521=whatever%20arachni_xss_in_tag=1600a57df992ac6b1cad16b8120207da%20blah=,Interesting response,informational
BenchmarkTest01521.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01521/%5C.1600a57df992ac6b1cad16b8120207da%5C,Interesting response,informational
BenchmarkTest01521.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01521?BenchmarkTest01521=whatever,Insecure cookie,informational
BenchmarkTest01522.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01522?BenchmarkTest01522=whatever%20arachni_xss_in_tag=e0fca52ab217f47062140c182101e919%20blah=,Interesting response,informational
BenchmarkTest01522.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01522?BenchmarkTest01522=whatever,Allowed HTTP methods,informational
BenchmarkTest01522.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01522/%5C.e0fca52ab217f47062140c182101e919%5C,Interesting response,informational
BenchmarkTest01523.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01523?foo=foo&BenchmarkTest01523=whatever%20arachni_xss_in_tag=b2b3ce4ecead6cbdadaaa3860226f46e%20blah=,Interesting response,informational
BenchmarkTest01523.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01523?foo=foo&BenchmarkTest01523=whatever,Allowed HTTP methods,informational
BenchmarkTest01523.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01523/%5C.b2b3ce4ecead6cbdadaaa3860226f46e%5C,Interesting response,informational
BenchmarkTest01524.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01524?BenchmarkTest01524=whatever%20arachni_xss_in_tag=d1696d8b05e5bd90c1fe3d4d4dbf38cd%20blah=,Interesting response,informational
BenchmarkTest01524.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01524?BenchmarkTest01524=whatever,Allowed HTTP methods,informational
BenchmarkTest01524.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest01524/%5C.d1696d8b05e5bd90c1fe3d4d4dbf38cd%5C,Interesting response,informational
BenchmarkTest01525.xml,https://192.168.6.149:8443/benchmark/xss-03/BenchmarkTest01525?BenchmarkTest01525=SafeText,Cross-Site Scripting (XSS),high
BenchmarkTest01525.xml,https://192.168.6.149:8443/benchmark/xss-03/BenchmarkTest01525?BenchmarkTest01525=SafeText,Allowed HTTP methods,informational
BenchmarkTest01525.xml,https://192.168.6.149:8443/benchmark/xss-03/BenchmarkTest01525/%5C.d0ab44715091e7bd4d01b6a08717b628%5C,Interesting response,informational
BenchmarkTest01526.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01526?BenchmarkTest01526=ls,Allowed HTTP methods,informational
BenchmarkTest01526.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01526/%5C.29bc17901cdb5084994808ba2c2675be%5C,Interesting response,informational
BenchmarkTest01527.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01527?BenchmarkTest01527=ls,Allowed HTTP methods,informational
BenchmarkTest01527.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01527/%5C.bdf27a647466c6f4ce2f9cd055091ad2%5C,Interesting response,informational
BenchmarkTest01528.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01528?foo=foo&BenchmarkTest01528=ls,Allowed HTTP methods,informational
BenchmarkTest01528.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01528/%5C.c25334af1e9a8987af9445098863a0da%5C,Interesting response,informational
BenchmarkTest01530.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01530?BenchmarkTest01530=.,Allowed HTTP methods,informational
BenchmarkTest01530.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01530/%5C.6bf776d45c861c7cb4e92685acf84124%5C,Interesting response,informational
BenchmarkTest01531.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01531?BenchmarkTest01531=FOO=echo%20Injection,Allowed HTTP methods,informational
BenchmarkTest01531.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01531/%5C.b6215c060d118ba8a9ad746e913da566%5C,Interesting response,informational
BenchmarkTest01532.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01532?BenchmarkTest01532=ls,Allowed HTTP methods,informational
BenchmarkTest01532.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01532/%5C.a1a8ac6f390151bd5ef050ba83f1e769%5C,Interesting response,informational
BenchmarkTest01533.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01533?foo=foo&BenchmarkTest01533=FOO=echo%20Injection,Allowed HTTP methods,informational
BenchmarkTest01533.xml,https://192.168.6.149:8443/benchmark/cmdi-01/BenchmarkTest01533/%5C.%5C,Interesting response,informational
BenchmarkTest01534.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01534?BenchmarkTest01534=whatever,Allowed HTTP methods,informational
BenchmarkTest01534.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01534/%5C.a00c7165d0382f9a6bfa5b5bc5b0e0a5%5C,Interesting response,informational
BenchmarkTest01535.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01535?BenchmarkTest01535=whatever,Allowed HTTP methods,informational
BenchmarkTest01535.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01535/%5C.0190365cf7d422b3704f86fd19a8e7a7%5C,Interesting response,informational
BenchmarkTest01536.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01536?BenchmarkTest01536=whatever,Allowed HTTP methods,informational
BenchmarkTest01536.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01536/%5C.0aea1cae35cd40904aa6e83d1296f260%5C,Interesting response,informational
BenchmarkTest01537.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01537?BenchmarkTest01537=whatever,Allowed HTTP methods,informational
BenchmarkTest01537.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01537/%5C.6afe34372112a30bbe2ddfc24a14a70e%5C,Interesting response,informational
BenchmarkTest01538.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01538?foo=foo&BenchmarkTest01538=whatever,Allowed HTTP methods,informational
BenchmarkTest01538.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01538/%5C.4dc996b4865a5d54729276caa55a0b79%5C,Interesting response,informational
BenchmarkTest01539.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01539?BenchmarkTest01539=whatever,Allowed HTTP methods,informational
BenchmarkTest01539.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01539/%5C.%5C,Interesting response,informational
BenchmarkTest01540.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01540?BenchmarkTest01540=whatever,Allowed HTTP methods,informational
BenchmarkTest01540.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01540/%5C.bb77beb80b514fe998ce387d5670093c%5C,Interesting response,informational
BenchmarkTest01541.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01541?BenchmarkTest01541=whatever,Allowed HTTP methods,informational
BenchmarkTest01541.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01541/%5C.b2e8baeff5f73dac0ac731c43d842580%5C,Interesting response,informational
BenchmarkTest01542.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01542?BenchmarkTest01542=whatever,Allowed HTTP methods,informational
BenchmarkTest01542.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01542/%5C.ddd65f004684e4f3374d81325fe3118a%5C,Interesting response,informational
BenchmarkTest01543.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01543?foo=foo&BenchmarkTest01543=whatever,Allowed HTTP methods,informational
BenchmarkTest01543.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01543/%5C.45568b85dd295829bcb14711df9d4142%5C,Interesting response,informational
BenchmarkTest01544.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01544?BenchmarkTest01544=whatever,Allowed HTTP methods,informational
BenchmarkTest01544.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01544/%5C.67b472560273d169aa14647fe5350c95%5C,Interesting response,informational
BenchmarkTest01545.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01545?BenchmarkTest01545=whatever,Allowed HTTP methods,informational
BenchmarkTest01545.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01545/%5C.5ab1e1deacdf800ab59845081bfed3ee%5C,Interesting response,informational
BenchmarkTest01546.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01546?BenchmarkTest01546=color,Allowed HTTP methods,informational
BenchmarkTest01546.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01546/%5C.f3953b8ab53f0944d98ae71e6af80a2b%5C,Interesting response,informational
BenchmarkTest01547.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01547?BenchmarkTest01547=my_user_id,Allowed HTTP methods,informational
BenchmarkTest01547.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01547/%5C.ed9472fb892688f6330dc1e393347cdf%5C,Interesting response,informational
BenchmarkTest01548.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01548?foo=foo&BenchmarkTest01548=my_user_id,Allowed HTTP methods,informational
BenchmarkTest01548.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01548/%5C.ed42cb866a93f8764a6bb2a823af11a3%5C,Interesting response,informational
BenchmarkTest01549.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01549?BenchmarkTest01549=my_userid,Allowed HTTP methods,informational
BenchmarkTest01549.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01549/%5C.cc069dca7e7988f7f193408d4acc739b%5C,Interesting response,informational
BenchmarkTest01550.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01550?BenchmarkTest01550=my_userid,Allowed HTTP methods,informational
BenchmarkTest01550.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01550/%5C.d2b17cf2c84cb930bc899faab888c0c6%5C,Interesting response,informational
BenchmarkTest01551.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01551?BenchmarkTest01551=my_userid,Allowed HTTP methods,informational
BenchmarkTest01551.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest01551/%5C.a8037b6d22a4644665c90a95afb57184%5C,Interesting response,informational
BenchmarkTest01552.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01552?BenchmarkTest01552=bar,SQL Injection,high
BenchmarkTest01552.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01552?BenchmarkTest01552=bar'%20arachni_xss_in_tag='55fe17cda5352f91410febfff4acb232'%20blah=',Interesting response,informational
BenchmarkTest01552.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01552?BenchmarkTest01552=bar,Allowed HTTP methods,informational
BenchmarkTest01552.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01552/%5C.55fe17cda5352f91410febfff4acb232%5C,Interesting response,informational
BenchmarkTest01553.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01553?foo=foo&BenchmarkTest01553=bar,Allowed HTTP methods,informational
BenchmarkTest01553.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01553/%5C.a597de03228905380441a192601457bb%5C,Interesting response,informational
BenchmarkTest01554.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01554?BenchmarkTest01554=bar,SQL Injection,high
BenchmarkTest01554.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01554?BenchmarkTest01554=bar'%20arachni_xss_in_tag='e302363920bf2deecf8b85182c06d88b'%20blah=',Interesting response,informational
BenchmarkTest01554.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01554?BenchmarkTest01554=bar,Allowed HTTP methods,informational
BenchmarkTest01554.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01554/%5C.e302363920bf2deecf8b85182c06d88b%5C,Interesting response,informational
BenchmarkTest01555.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01555?BenchmarkTest01555=bar,Allowed HTTP methods,informational
BenchmarkTest01555.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01555/%5C.4877b52f2a3af5ff378c56d542edad75%5C,Interesting response,informational
BenchmarkTest01556.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01556?BenchmarkTest01556=bar,Allowed HTTP methods,informational
BenchmarkTest01556.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01556/%5C.9a194ba1af7fae08428d8d9b1651936c%5C,Interesting response,informational
BenchmarkTest01557.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01557?BenchmarkTest01557=bar,SQL Injection,high
BenchmarkTest01557.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01557?BenchmarkTest01557=bar'%20arachni_xss_in_tag='a1b77b4f8da2d3f71feb679a03dc990e'%20blah=',Interesting response,informational
BenchmarkTest01557.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01557?BenchmarkTest01557=bar,Allowed HTTP methods,informational
BenchmarkTest01557.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01557/%5C.a1b77b4f8da2d3f71feb679a03dc990e%5C,Interesting response,informational
BenchmarkTest01558.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01558?foo=foo&BenchmarkTest01558=bar,SQL Injection,high
BenchmarkTest01558.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01558?foo=foo&BenchmarkTest01558=bar'%20arachni_xss_in_tag='954afe0bd28f70677153cf344f476757'%20blah=',Interesting response,informational
BenchmarkTest01558.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01558?foo=foo&BenchmarkTest01558=bar,Allowed HTTP methods,informational
BenchmarkTest01558.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01558/%5C.954afe0bd28f70677153cf344f476757%5C,Interesting response,informational
BenchmarkTest01559.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01559?BenchmarkTest01559=bar,SQL Injection,high
BenchmarkTest01559.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01559?BenchmarkTest01559=bar'%20arachni_xss_in_tag='188e4776e0e183a51e5f69d10df5bc01'%20blah=',Interesting response,informational
BenchmarkTest01559.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01559?BenchmarkTest01559=bar,Allowed HTTP methods,informational
BenchmarkTest01559.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01559/%5C.188e4776e0e183a51e5f69d10df5bc01%5C,Interesting response,informational
BenchmarkTest01560.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01560?BenchmarkTest01560=bar,SQL Injection,high
BenchmarkTest01560.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01560?BenchmarkTest01560=bar,Allowed HTTP methods,informational
BenchmarkTest01560.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01560?BenchmarkTest01560=bar%20arachni_xss_in_tag=25691f1e004d8edf42280706a3c8f0b3%20blah=,Interesting response,informational
BenchmarkTest01560.xml,https://192.168.6.149:8443/benchmark/sqli-03/BenchmarkTest01560/%5C.25691f1e004d8edf42280706a3c8f0b3%5C,Interesting response,informational
BenchmarkTest01561.xml,https://192.168.6.149:8443/benchmark/xpathi-00/BenchmarkTest01561?BenchmarkTest01561=2222,Blind SQL Injection (differential analysis),high
BenchmarkTest01561.xml,https://192.168.6.149:8443/benchmark/xpathi-00/BenchmarkTest01561?BenchmarkTest01561=2222,Allowed HTTP methods,informational
BenchmarkTest01561.xml,https://192.168.6.149:8443/benchmark/xpathi-00/BenchmarkTest01561?BenchmarkTest01561=2222'%20arachni_xss_in_tag='caaf1ec36f4dbbfd66753914778b4369'%20blah=',Interesting response,informational
BenchmarkTest01561.xml,https://192.168.6.149:8443/benchmark/xpathi-00/BenchmarkTest01561/%5C.caaf1ec36f4dbbfd66753914778b4369%5C,Interesting response,informational
BenchmarkTest01562.xml,https://192.168.6.149:8443/benchmark/xpathi-00/BenchmarkTest01562?BenchmarkTest01562=2222,Allowed HTTP methods,informational
BenchmarkTest01562.xml,https://192.168.6.149:8443/benchmark/xpathi-00/BenchmarkTest01562/%5C.%5C,Interesting response,informational
BenchmarkTest01563.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01563?foo=foo&BenchmarkTest01563=someSecret,Allowed HTTP methods,informational
BenchmarkTest01563.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01563/%5C.4a25354fe5984a3f605576a2b02df1be%5C,Interesting response,informational
BenchmarkTest01564.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01564?BenchmarkTest01564=someSecret,Allowed HTTP methods,informational
BenchmarkTest01564.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01564/%5C.b361472389d038fc5f8412c76e57167c%5C,Interesting response,informational
BenchmarkTest01565.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01565?BenchmarkTest01565=someSecret,Allowed HTTP methods,informational
BenchmarkTest01565.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01565/%5C.48d02b8c3aea80645bf522a7f6e102aa%5C,Interesting response,informational
BenchmarkTest01566.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01566?BenchmarkTest01566=someSecret,Allowed HTTP methods,informational
BenchmarkTest01566.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01566/%5C.03d0b81176c1b4626d1288ad0f55962a%5C,Interesting response,informational
BenchmarkTest01567.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01567?BenchmarkTest01567=someSecret,Allowed HTTP methods,informational
BenchmarkTest01567.xml,https://192.168.6.149:8443/benchmark/crypto-01/BenchmarkTest01567/%5C.d6f83b98eb5577a826d6b842098e0d76%5C,Interesting response,informational
BenchmarkTest01568.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest01568?foo=foo&BenchmarkTest01568=Ms%20Bar,LDAP Injection,high
BenchmarkTest01568.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest01568?foo=foo&BenchmarkTest01568=Ms%20Bar%23%5E($!@$)(()))******,Interesting response,informational
BenchmarkTest01568.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest01568?foo=foo&BenchmarkTest01568=Ms%20Bar,Allowed HTTP methods,informational
BenchmarkTest01568.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest01568/%5C.68ded9a49ce1739a46b0b81e7291fb38%5C,Interesting response,informational
BenchmarkTest01569.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest01569?BenchmarkTest01569=Ms%20Bar,Allowed HTTP methods,informational
BenchmarkTest01569.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest01569/%5C.2ff1419dcbd011e5c45da0fda7788a62%5C,Interesting response,informational
BenchmarkTest01570.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01570?BenchmarkTest01570=FileName,Allowed HTTP methods,informational
BenchmarkTest01570.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01570/%5C.33751e14f8271cb6ec0971bbefd46faf%5C,Interesting response,informational
BenchmarkTest01571.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01571?BenchmarkTest01571=FileName,Allowed HTTP methods,informational
BenchmarkTest01571.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01571/%5C.0229fbde3fb7e64271ef9459422ca0ca%5C,Interesting response,informational
BenchmarkTest01572.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01572?BenchmarkTest01572=FileName,Path Traversal,high
BenchmarkTest01572.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01572?BenchmarkTest01572=FileName,Allowed HTTP methods,informational
BenchmarkTest01572.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01572/%5C.be9be7feb83b284f74a72db1425cdafb%5C,Interesting response,informational
BenchmarkTest01573.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01573?foo=foo&BenchmarkTest01573=FileName,Allowed HTTP methods,informational
BenchmarkTest01573.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01573/%5C.6bbadc4f2d8f35a67d376f7f43f89e6d%5C,Interesting response,informational
BenchmarkTest01574.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01574?BenchmarkTest01574=FileName,Allowed HTTP methods,informational
BenchmarkTest01574.xml,https://192.168.6.149:8443/benchmark/pathtraver-01/BenchmarkTest01574/%5C.41529db9161496f9f042609b97f94eb1%5C,Interesting response,informational
BenchmarkTest01575.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01575?BenchmarkTest01575=anything_arachni_trainer_04c438f3da8b277dc7d9033c33e4a05b,Private IP address disclosure,low
BenchmarkTest01575.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01575?BenchmarkTest01575=anything,Private IP address disclosure,low
BenchmarkTest01575.xml,https://192.168.6.149:8443/benchmark/weakrand-03/BenchmarkTest01575?BenchmarkTest01575=_arachni_trainer_04c438f3da8b277dc7d9033c33e4a05b,Private IP address disclosure,low
